state,protocol,fold,train_domain,eval_domain,kind,tile,n_pos,n_neg,auc,ap,bfe,panel_scale,elev,hand,imperv,water
AZ,band,3,AE,AE,ID,-30_26,1154,1451,0.954036360509157,0.9443080410394351,2.0052221069266016,12000.0,531.6064453125,4.100006103515625,0.0,0.0
AZ,band,3,AE,AE,ID,-30_27,42,192,0.9990079365079365,0.9958761960068581,1.1328305713768412,12000.0,1257.4951171875,26.0499267578125,0.0,0.0
AZ,band,3,AE,AE,ID,-31_26,1512,1057,0.9034460362511451,0.9417928167233849,2.0052221069266016,12000.0,488.66552734375,2.70001220703125,0.0,0.0
AZ,band,3,AE,AE,ID,-31_28,25,110,0.9963636363636365,0.9810523710805581,1.1328305713768412,12000.0,1444.4188232421875,23.0999755859375,0.0,0.0
AZ,band,3,AE,AE,ID,-32_28,41,70,1.0,1.0000000000000002,0.3283262882108657,6000.0,665.7354736328125,9.0,0.0,0.0
AZ,band,3,AE,AE,ID,-33_26,79,92,0.8618602091359384,0.8776917251825719,0.4455546092955288,6000.0,577.5661010742188,3.20001220703125,0.0,0.0
AZ,band,3,AE,AE,ID,-35_26,390,284,0.9853376670278079,0.9892654246108261,0.4455546092955288,24000.0,70.37365341186523,1.0,0.0,0.0
AZ,shadedX,0,A,A,ID,-26_22,565,64,0.9077986725663717,0.9867478299704402,0.16284229423379265,12000.0,1262.30322265625,1.4000244140625,0.0,0.0
AZ,shadedX,0,A,A,ID,-27_21,275,58,0.9650156739811913,0.9921869711789579,0.16284229423379265,24000.0,1273.094482421875,2.0,0.0,0.0
AZ,shadedX,0,A,A,ID,-29_23,641,70,0.978805437931803,0.9977364399401892,0.6023478768511848,24000.0,537.176025390625,1.70001220703125,0.0,0.0
AZ,shadedX,0,A,A,ID,-29_26,53,320,0.9862617924528301,0.9540582995802014,1.1328305713768412,24000.0,711.2184448242188,13.0999755859375,0.0,0.0
AZ,shadedX,0,A,A,ID,-31_25,120,3142,0.7393936982813495,0.09469537224326555,2.0052221069266016,12000.0,312.6041259765625,4.70001220703125,0.0,0.0
AZ,shadedX,0,A,A,ID,-32_24,628,1227,0.879031504524006,0.8556724174715451,2.0052221069266016,24000.0,202.42945861816406,2.600006103515625,0.0,0.0
AZ,shadedX,0,A,A,ID,-33_24,293,82,0.9532173478731374,0.9856703588056707,0.5251896942125486,24000.0,122.97867584228516,1.0,0.0,0.0
AZ,shadedX,0,A,A,ID,-34_26,268,166,0.44169214170113297,0.6833135114459941,0.4455546092955288,12000.0,238.60914611816406,2.100006103515625,0.0,0.0
AZ,shadedX,0,A,A,ID,-34_27,379,64,0.7097625329815305,0.9336247038766226,0.4455546092955288,24000.0,93.17962646484375,1.0,0.0,0.0
AZ,shadedX,0,A,AE,OOD,-26_22,171,83,0.600718664130205,0.7286709390998137,0.16284229423379265,6000.0,1274.514892578125,0.9000244140625,0.0,0.0
AZ,shadedX,0,A,AE,OOD,-27_21,25,66,0.9539393939393939,0.8330318762713573,0.16284229423379265,6000.0,1300.531005859375,2.800048828125,0.0,0.0
AZ,shadedX,0,A,AE,OOD,-29_23,1007,60,0.9546011254551474,0.9971917561129701,0.9304363871268337,12000.0,579.1259155273438,1.29998779296875,0.0,0.0
AZ,shadedX,0,A,AE,OOD,-29_26,404,280,0.7098479490806223,0.7245011187253816,2.0052221069266016,6000.0,671.1091613769531,10.0,0.0,0.0
AZ,shadedX,0,A,AE,OOD,-30_25,597,2308,0.8841209223471488,0.7612373142612626,2.0052221069266016,12000.0,354.1044006347656,2.300018310546875,42.0,0.0
AZ,shadedX,0,A,AE,OOD,-31_25,2568,3109,0.9364203914071197,0.9208610613681923,2.0052221069266016,12000.0,288.3709411621094,2.5,0.0,0.0
AZ,shadedX,0,A,AE,OOD,-32_24,29,1208,0.19216716145238638,0.01391502777200573,2.0052221069266016,12000.0,216.43243408203125,3.3000030517578125,0.0,0.0
AZ,shadedX,0,A,AE,OOD,-34_26,139,167,0.4736139232326714,0.54252576226608,0.4455546092955288,6000.0,269.4949645996094,2.899993896484375,0.0,0.0
AZ,shadedX,0,A,AE,OOD,-34_27,195,67,0.9378492154611558,0.9777002185723337,0.4455546092955288,24000.0,99.70199584960938,0.8000030517578125,0.0,0.16722222222243768
AZ,shadedX,0,A,AE,OOD,-35_24,758,439,0.7300022238116131,0.8514805934077192,0.5251896942125486,12000.0,45.36583709716797,1.0999984741210938,0.0,0.0
AZ,shadedX,0,AE,A,OOD,-26_22,565,64,0.6735896017699115,0.9571255972572792,0.16284229423379265,12000.0,1262.30322265625,1.4000244140625,0.0,0.0
AZ,shadedX,0,AE,A,OOD,-27_21,275,58,0.9773040752351096,0.9951156434977703,0.16284229423379265,24000.0,1273.094482421875,2.0,0.0,0.0
AZ,shadedX,0,AE,A,OOD,-29_23,641,70,0.881190104747047,0.9828335275379778,0.6023478768511848,24000.0,537.176025390625,1.70001220703125,0.0,0.0
AZ,shadedX,0,AE,A,OOD,-29_26,53,320,0.9860849056603773,0.9603168739224075,1.1328305713768412,24000.0,711.2184448242188,13.0999755859375,0.0,0.0
AZ,shadedX,0,AE,A,OOD,-31_25,120,3142,0.5454699766603013,0.04178075008778861,2.0052221069266016,12000.0,312.6041259765625,4.70001220703125,0.0,0.0
AZ,shadedX,0,AE,A,OOD,-32_24,628,1227,0.8497747081328287,0.7810885688544907,2.0052221069266016,24000.0,202.42945861816406,2.600006103515625,0.0,0.0
AZ,shadedX,0,AE,A,OOD,-33_24,293,82,0.9523432947640056,0.9855383102679915,0.5251896942125486,24000.0,122.97867584228516,1.0,0.0,0.0
AZ,shadedX,0,AE,A,OOD,-34_26,268,166,0.42406941197626324,0.6654008915087796,0.4455546092955288,12000.0,238.60914611816406,2.100006103515625,0.0,0.0
AZ,shadedX,0,AE,A,OOD,-34_27,379,64,0.9662351583113457,0.9898466567483993,0.4455546092955288,24000.0,93.17962646484375,1.0,0.0,0.0
AZ,shadedX,0,AE,AE,ID,-26_22,171,83,0.5670400901853025,0.6738125357953997,0.16284229423379265,6000.0,1274.514892578125,0.9000244140625,0.0,0.0
AZ,shadedX,0,AE,AE,ID,-27_21,25,66,0.9890909090909091,0.9702917118477761,0.16284229423379265,6000.0,1300.531005859375,2.800048828125,0.0,0.0
AZ,shadedX,0,AE,AE,ID,-29_23,1007,60,0.8940913604766634,0.9924545944921525,0.9304363871268337,12000.0,579.1259155273438,1.29998779296875,0.0,0.0
AZ,shadedX,0,AE,AE,ID,-29_26,404,280,0.7599451909476662,0.8022846802964163,2.0052221069266016,6000.0,671.1091613769531,10.0,0.0,0.0
AZ,shadedX,0,AE,AE,ID,-30_25,597,2308,0.8986606922538748,0.7761997004126582,2.0052221069266016,12000.0,354.1044006347656,2.300018310546875,42.0,0.0
AZ,shadedX,0,AE,AE,ID,-31_25,2568,3109,0.9448703843429135,0.9355647040146843,2.0052221069266016,12000.0,288.3709411621094,2.5,0.0,0.0
AZ,shadedX,0,AE,AE,ID,-32_24,29,1208,0.9509591230874629,0.2727494759642606,2.0052221069266016,12000.0,216.43243408203125,3.3000030517578125,0.0,0.0
AZ,shadedX,0,AE,AE,ID,-34_26,139,167,0.7595743764270021,0.7790370098456793,0.4455546092955288,6000.0,269.4949645996094,2.899993896484375,0.0,0.0
AZ,shadedX,0,AE,AE,ID,-34_27,195,67,0.9960964408725602,0.9986034724974153,0.4455546092955288,24000.0,99.70199584960938,0.8000030517578125,0.0,0.16722222222243768
AZ,shadedX,0,AE,AE,ID,-35_24,758,439,0.9166671675251381,0.9520158792405566,0.5251896942125486,12000.0,45.36583709716797,1.0999984741210938,0.0,0.0
AZ,shadedX,1,A,A,ID,-32_25,486,2118,0.73343320237665,0.43580059762894463,2.0052221069266016,24000.0,310.5218963623047,4.0,0.0,0.0
AZ,shadedX,1,A,A,ID,-32_26,427,941,0.7425281291764454,0.5945449922762294,2.0052221069266016,24000.0,464.66925048828125,4.0,0.0,0.0
AZ,shadedX,1,A,A,ID,-33_28,468,86,0.9906827668455576,0.9980837925548027,0.3283262882108657,24000.0,544.0557556152344,4.350006103515625,0.0,0.0
AZ,shadedX,1,A,AE,OOD,-32_25,872,2161,0.6309727487698951,0.365760440289768,2.0052221069266016,24000.0,318.5228271484375,3.20001220703125,0.0,0.0
AZ,shadedX,1,A,AE,OOD,-32_26,268,954,0.9464352764479489,0.8005114305126662,2.0052221069266016,24000.0,438.2828063964844,3.649993896484375,0.0,0.0
AZ,shadedX,1,AE,A,OOD,-32_25,486,2118,0.8269720250100063,0.5157384086043099,2.0052221069266016,24000.0,310.5218963623047,4.0,0.0,0.0
AZ,shadedX,1,AE,A,OOD,-32_26,427,941,0.783149621584492,0.6690476658172287,2.0052221069266016,24000.0,464.66925048828125,4.0,0.0,0.0
AZ,shadedX,1,AE,A,OOD,-33_28,468,86,0.9539852911945935,0.9888066452434865,0.3283262882108657,24000.0,544.0557556152344,4.350006103515625,0.0,0.0
AZ,shadedX,1,AE,AE,ID,-32_25,872,2161,0.9341469290890642,0.839007628293781,2.0052221069266016,24000.0,318.5228271484375,3.20001220703125,0.0,0.0
AZ,shadedX,1,AE,AE,ID,-32_26,268,954,0.9582746644137802,0.8693350135618451,2.0052221069266016,24000.0,438.2828063964844,3.649993896484375,0.0,0.0
AZ,shadedX,2,A,A,ID,-30_24,393,207,0.9237624614325577,0.9453220479894503,0.6023478768511848,24000.0,405.5076904296875,1.199981689453125,0.0,0.0
AZ,shadedX,2,A,A,ID,-31_24,104,1284,0.8219656122693506,0.6073636232690909,2.0052221069266016,24000.0,385.8868103027344,3.899993896484375,0.0,0.0
AZ,shadedX,2,A,A,ID,-32_27,542,233,0.8725274377207293,0.9464394182770894,0.4455546092955288,24000.0,645.6112670898438,2.5,0.0,0.0
AZ,shadedX,2,A,A,ID,-33_27,260,168,0.978021978021978,0.9857314593779133,0.4455546092955288,24000.0,342.2121276855469,4.5,0.0,0.0
AZ,shadedX,2,A,A,ID,-34_29,237,182,0.360434923726063,0.4966844426103366,0.3283262882108657,24000.0,152.0074462890625,1.1999969482421875,0.0,0.0
AZ,shadedX,2,A,AE,OOD,-30_24,563,236,0.9025047415480025,0.9581889490190117,0.6023478768511848,12000.0,406.809326171875,1.199981689453125,0.0,0.0
AZ,shadedX,2,A,AE,OOD,-31_24,420,1306,0.8887387880113761,0.7982611585363569,2.0052221069266016,12000.0,291.3240509033203,3.100006103515625,0.0,0.0
AZ,shadedX,2,A,AE,OOD,-32_27,465,224,0.736847158218126,0.8278408476811572,2.0052221069266016,12000.0,654.835693359375,1.20001220703125,0.0,0.0
AZ,shadedX,2,A,AE,OOD,-33_27,118,164,0.9833608929309632,0.9772479227529616,0.4455546092955288,6000.0,316.7397766113281,7.79998779296875,0.0,0.0
AZ,shadedX,2,A,AE,OOD,-33_30,259,47,0.6990059968783372,0.921028342084697,0.3283262882108657,6000.0,858.7162475585938,3.850006103515625,0.0,0.0
AZ,shadedX,2,A,AE,OOD,-34_29,154,198,0.4202741702741703,0.4157590211719516,0.3283262882108657,24000.0,145.012451171875,1.0999908447265625,0.0,0.0
AZ,shadedX,2,AE,A,OOD,-30_24,393,207,0.935206696906,0.941424279091031,0.6023478768511848,24000.0,405.5076904296875,1.199981689453125,0.0,0.0
AZ,shadedX,2,AE,A,OOD,-31_24,104,1284,0.8460415168943206,0.3481005070861955,2.0052221069266016,24000.0,385.8868103027344,3.899993896484375,0.0,0.0
AZ,shadedX,2,AE,A,OOD,-32_27,542,233,0.7315696118334574,0.8861902781644021,0.4455546092955288,24000.0,645.6112670898438,2.5,0.0,0.0
AZ,shadedX,2,AE,A,OOD,-33_27,260,168,0.9907509157509158,0.9942603610143899,0.4455546092955288,24000.0,342.2121276855469,4.5,0.0,0.0
AZ,shadedX,2,AE,A,OOD,-34_29,237,182,0.3752724069179766,0.5443195152345424,0.3283262882108657,24000.0,152.0074462890625,1.1999969482421875,0.0,0.0
AZ,shadedX,2,AE,AE,ID,-30_24,563,236,0.8659270855284945,0.9281220304260015,0.6023478768511848,12000.0,406.809326171875,1.199981689453125,0.0,0.0
AZ,shadedX,2,AE,AE,ID,-31_24,420,1306,0.8693958287756145,0.7607092397433908,2.0052221069266016,12000.0,291.3240509033203,3.100006103515625,0.0,0.0
AZ,shadedX,2,AE,AE,ID,-32_27,465,224,0.9535810291858678,0.9722088165807741,2.0052221069266016,12000.0,654.835693359375,1.20001220703125,0.0,0.0
AZ,shadedX,2,AE,AE,ID,-33_27,118,164,0.9927139313766019,0.9897895722048442,0.4455546092955288,6000.0,316.7397766113281,7.79998779296875,0.0,0.0
AZ,shadedX,2,AE,AE,ID,-33_30,259,47,0.7223363180809989,0.930529974778233,0.3283262882108657,6000.0,858.7162475585938,3.850006103515625,0.0,0.0
AZ,shadedX,2,AE,AE,ID,-34_29,154,198,0.7471467926013381,0.7992234760381103,0.3283262882108657,24000.0,145.012451171875,1.0999908447265625,0.0,0.0
AZ,shadedX,3,A,A,ID,-29_24,471,155,0.9613314156564619,0.9819782488186006,0.6023478768511848,24000.0,479.70654296875,2.100006103515625,0.0,0.0
AZ,shadedX,3,A,A,ID,-29_25,98,1160,0.9652797325826883,0.6903741361453308,2.0052221069266016,12000.0,451.47840881347656,5.100006103515625,0.0,0.0
AZ,shadedX,3,A,A,ID,-30_26,152,1831,0.8671203541349276,0.49448885181879526,2.0052221069266016,12000.0,547.0965576171875,8.199981689453125,0.0,0.0
AZ,shadedX,3,A,A,ID,-31_26,188,2423,0.6837510208024166,0.13615834640340022,2.0052221069266016,12000.0,560.8937377929688,6.60003662109375,0.0,0.0
AZ,shadedX,3,A,A,ID,-33_26,312,170,0.7080882352941177,0.8292394012478026,0.4455546092955288,24000.0,401.58013916015625,1.399993896484375,0.0,0.0
AZ,shadedX,3,A,A,ID,-35_26,111,32,0.6354166666666665,0.8763249197751812,0.4455546092955288,24000.0,69.70518493652344,1.0999984741210938,0.0,0.0
AZ,shadedX,3,A,AE,OOD,-29_24,225,149,0.9630425055928412,0.9557271353244683,0.6023478768511848,24000.0,428.01361083984375,1.3000030517578125,0.0,0.0
AZ,shadedX,3,A,AE,OOD,-29_25,133,1161,0.77020717167596,0.4146740528821038,2.0052221069266016,12000.0,451.06382751464844,4.9000091552734375,0.0,0.0
AZ,shadedX,3,A,AE,OOD,-30_26,1154,1805,0.8107356322942721,0.7065221694811044,2.0052221069266016,12000.0,539.2577514648438,4.29998779296875,0.0,0.0
AZ,shadedX,3,A,AE,OOD,-31_26,1512,2376,0.8112498997915664,0.7264167962330694,2.0052221069266016,12000.0,517.2203369140625,3.89996337890625,0.0,0.0
AZ,shadedX,3,A,AE,OOD,-33_26,79,170,0.7160089352196575,0.6063110486021414,0.4455546092955288,6000.0,570.7349853515625,3.70001220703125,0.0,0.0
AZ,shadedX,3,AE,A,OOD,-29_24,471,155,0.8693651119786316,0.9457302867051328,0.6023478768511848,24000.0,479.70654296875,2.100006103515625,0.0,0.0
AZ,shadedX,3,AE,A,OOD,-29_25,98,1160,0.9703993666432091,0.7989020960006289,2.0052221069266016,12000.0,451.47840881347656,5.100006103515625,0.0,0.0
AZ,shadedX,3,AE,A,OOD,-30_26,152,1831,0.9329888757940729,0.6675259185723591,2.0052221069266016,12000.0,547.0965576171875,8.199981689453125,0.0,0.0
AZ,shadedX,3,AE,A,OOD,-31_26,188,2423,0.7535365864367191,0.2303095522432073,2.0052221069266016,12000.0,560.8937377929688,6.60003662109375,0.0,0.0
AZ,shadedX,3,AE,A,OOD,-33_26,312,170,0.9561274509803922,0.9747398180256384,0.4455546092955288,24000.0,401.58013916015625,1.399993896484375,0.0,0.0
AZ,shadedX,3,AE,A,OOD,-35_26,111,32,0.5729166666666667,0.7985282206977318,0.4455546092955288,24000.0,69.70518493652344,1.0999984741210938,0.0,0.0
AZ,shadedX,3,AE,AE,ID,-29_24,225,149,0.9313646532438479,0.9460033451151516,0.6023478768511848,24000.0,428.01361083984375,1.3000030517578125,0.0,0.0
AZ,shadedX,3,AE,AE,ID,-29_25,133,1161,0.9255114530512327,0.6996554765008023,2.0052221069266016,12000.0,451.06382751464844,4.9000091552734375,0.0,0.0
AZ,shadedX,3,AE,AE,ID,-30_26,1154,1805,0.885981555183224,0.841443766516922,2.0052221069266016,12000.0,539.2577514648438,4.29998779296875,0.0,0.0
AZ,shadedX,3,AE,AE,ID,-31_26,1512,2376,0.8950032734754956,0.86857157551949,2.0052221069266016,12000.0,517.2203369140625,3.89996337890625,0.0,0.0
AZ,shadedX,3,AE,AE,ID,-33_26,79,170,0.8574832464631422,0.7983310483542652,0.4455546092955288,6000.0,570.7349853515625,3.70001220703125,0.0,0.0
MO,band,0,A,A,ID,1_37,100,70,0.9884285714285714,0.992143533790879,0.13174344634132118,24000.0,280.4423828125,2.850006103515625,0.0,0.0
MO,band,0,A,A,ID,1_38,186,151,0.9955849889624724,0.9961773610174747,0.13174344634132118,24000.0,303.2459411621094,3.29998779296875,0.0,0.0
MO,band,0,A,A,ID,2_34,238,116,0.9972471747319618,0.9986915092696826,0.7796863263464616,24000.0,256.9898223876953,1.9000244140625,0.0,0.0011111111110828306
MO,band,0,A,A,ID,3_30,243,453,0.9934229053679631,0.9886093692879384,0.21143112490239685,24000.0,400.00267028808594,8.699996948242188,0.0,0.0
MO,band,0,A,A,ID,3_35,299,179,0.9972347302927822,0.9984815682218399,0.2805940702828191,24000.0,237.57411193847656,3.0,0.0,0.0
MO,band,0,A,A,ID,3_39,33,79,0.9884925201380897,0.9640967306326211,0.009475983179544482,24000.0,314.1539306640625,7.20001220703125,0.0,0.0011111111110828306
MO,band,0,A,A,ID,4_31,31,126,0.9969278033794163,0.9881198074096096,0.35758869494342066,24000.0,371.67083740234375,9.70001220703125,0.0,0.0
MO,band,0,A,A,ID,4_32,240,284,0.9921214788732394,0.989645124293707,0.10531608067296845,24000.0,308.0574951171875,6.0500030517578125,0.0,0.0
MO,band,0,A,A,ID,4_33,229,151,0.9983226813962232,0.9988812597959389,0.07609147828702022,12000.0,221.9264144897461,3.75,0.0,0.07333333333331615
MO,band,0,A,A,ID,4_38,431,549,0.998317971084317,0.9982221351997809,0.002752264379166068,24000.0,278.7649841308594,6.0,0.0,0.0
MO,band,0,A,A,ID,5_31,125,327,0.9988012232415902,0.9970869547736781,0.5166624790361429,24000.0,440.3407440185547,13.650009155273438,0.0,0.0
MO,band,0,A,A,ID,5_33,121,273,0.9993642720915448,0.9986262808550199,0.2593257817672817,24000.0,279.3905029296875,14.249984741210938,0.0,0.0
MO,band,0,A,A,ID,5_37,704,374,0.9949980250364608,0.9974163752682661,0.008919303795833783,24000.0,238.9873809814453,2.399993896484375,0.0,0.0
MO,band,0,A,A,ID,6_34,229,250,0.9978340611353712,0.9979682310488677,0.3376605234560451,24000.0,213.3616180419922,6.6999969482421875,0.0,0.0
MO,band,0,A,A,ID,6_35,123,287,0.9933712925979434,0.9865608032043733,0.44134676895229513,24000.0,257.7167510986328,5.75,0.0,0.0011111111111434635
MO,band,0,A,A,ID,6_36,347,374,0.9982277427607145,0.9982143034968789,0.021032555881980615,12000.0,237.35494995117188,3.399993896484375,0.0,0.0
MO,band,0,A,A,ID,8_30,193,266,0.9979742101367408,0.9973975989003454,0.22222590453913862,24000.0,197.24205017089844,9.0,0.0,0.0
MO,band,0,A,A,ID,8_36,174,261,0.9941647949971374,0.9918163267054215,0.26605167664293955,24000.0,197.5830841064453,4.899993896484375,0.0,0.0
MO,band,0,A,A,ID,9_32,257,415,0.9974028409357274,0.9960991292891274,0.316090823812992,24000.0,271.4212188720703,12.300003051757812,0.0,0.0
MO,band,0,A,AE,OOD,11_33,91,56,0.8873626373626373,0.9129947788684887,0.4036802459269963,12000.0,109.54548645019531,1.7000045776367188,0.0,0.40888888888754493
MO,band,0,A,AE,OOD,1_37,121,157,0.9603095225561931,0.9438062968538791,0.13174344634132118,24000.0,252.03981018066406,2.3000030517578125,0.0,0.019444444444252702
MO,band,0,A,AE,OOD,1_38,122,180,0.9957650273224044,0.9928327384361879,,12000.0,303.7622833251953,6.0,0.0,0.0011111111110828306
MO,band,0,A,AE,OOD,2_34,31,153,0.9985241408391313,0.9935035842293907,0.7796863263464616,6000.0,292.28448486328125,10.400001525878906,0.0,0.001111111111113147
MO,band,0,A,AE,OOD,3_35,705,392,0.9983282674772037,0.9990114246465504,1.0357666780226191,12000.0,216.0141143798828,2.0,0.0,0.014444444444531546
MO,band,0,A,AE,OOD,4_31,198,953,0.9983094322024018,0.9927274507581187,0.11917411203210233,12000.0,376.30126953125,10.399993896484375,0.0,0.0
MO,band,0,A,AE,OOD,4_32,86,177,0.9997372224412036,0.9994637222606237,0.11917411203210233,12000.0,306.77532958984375,11.4000244140625,0.0,0.0
MO,band,0,A,AE,OOD,4_33,155,225,0.9823942652329749,0.9569784239349446,0.07609147828702022,12000.0,230.63068389892578,9.450004577636719,0.0,0.004444444444391956
MO,band,0,A,AE,OOD,4_38,75,153,0.9958169934640523,0.9914787401654603,0.002752264379166068,6000.0,272.2172393798828,10.100006103515625,0.0,0.0011111111110828306
MO,band,0,A,AE,OOD,5_31,38,254,0.991193535018649,0.9710012216649601,0.11917411203210233,12000.0,426.8851623535156,9.900009155273438,0.0,0.0
MO,band,0,A,AE,OOD,5_33,815,611,0.9996907413171608,0.9997662240055183,0.2593257817672817,12000.0,200.64165496826172,2.0999984741210938,0.0,0.16388888888961362
MO,band,0,A,AE,OOD,6_34,752,684,0.9987129837003857,0.9989404345776326,0.44134676895229513,12000.0,170.95445251464844,6.0,0.0,0.01222222222242652
MO,band,0,A,AE,OOD,6_35,378,404,0.9977277489653728,0.9973307797030961,0.44134676895229513,6000.0,202.98654174804688,5.099998474121094,0.0,0.00888888888895065
MO,band,0,A,AE,OOD,8_30,28,84,1.0,0.9999999999999999,0.22222590453913862,12000.0,169.16060638427734,27.100006103515625,0.0,0.0
MO,band,0,A,AE,OOD,8_36,795,296,0.9689486656467788,0.9834450591990288,0.26605167664293955,24000.0,136.32119750976562,1.0,0.0,0.5122222222230067
MO,band,0,A,AE,OOD,9_34,691,1669,0.9842787391429134,0.9816828573983839,0.8176836000675126,12000.0,167.68180084228516,10.349998474121094,0.0,0.0011111111110828306
MO,band,0,A,AE,OOD,9_35,2280,1154,0.9778835628933686,0.9843435088788084,0.8176836000675126,12000.0,133.0695037841797,1.8000030517578125,0.0,0.20222222222175923
MO,band,0,AE,A,OOD,1_37,100,70,0.9927142857142857,0.994889029702193,0.13174344634132118,24000.0,280.4423828125,2.850006103515625,0.0,0.0
MO,band,0,AE,A,OOD,1_38,186,151,0.9908139286477249,0.9886478195430272,0.13174344634132118,24000.0,303.2459411621094,3.29998779296875,0.0,0.0
MO,band,0,AE,A,OOD,2_34,238,116,0.9955447696319908,0.9978382634700108,0.7796863263464616,24000.0,256.9898223876953,1.9000244140625,0.0,0.0011111111110828306
MO,band,0,AE,A,OOD,3_30,243,453,0.9918603911736117,0.9867784438128993,0.21143112490239685,24000.0,400.00267028808594,8.699996948242188,0.0,0.0
MO,band,0,AE,A,OOD,3_35,299,179,0.9959828852226229,0.9978515341782792,0.2805940702828191,24000.0,237.57411193847656,3.0,0.0,0.0
MO,band,0,AE,A,OOD,3_39,33,79,0.9838895281933256,0.9409146594603255,0.009475983179544482,24000.0,314.1539306640625,7.20001220703125,0.0,0.0011111111110828306
MO,band,0,AE,A,OOD,4_31,31,126,0.9887352790578599,0.9738401383562673,0.35758869494342066,24000.0,371.67083740234375,9.70001220703125,0.0,0.0
MO,band,0,AE,A,OOD,4_32,240,284,0.9912265258215963,0.9867508516156104,0.10531608067296845,24000.0,308.0574951171875,6.0500030517578125,0.0,0.0
MO,band,0,AE,A,OOD,4_33,229,151,0.9990745828392955,0.9994030495947275,0.07609147828702022,12000.0,221.9264144897461,3.75,0.0,0.07333333333331615
MO,band,0,AE,A,OOD,4_38,431,549,0.9979122555669663,0.9980162703255753,0.002752264379166068,24000.0,278.7649841308594,6.0,0.0,0.0
MO,band,0,AE,A,OOD,5_31,125,327,0.9971131498470948,0.9933411361342993,0.5166624790361429,24000.0,440.3407440185547,13.650009155273438,0.0,0.0
MO,band,0,AE,A,OOD,5_33,121,273,0.9973662700935428,0.9951142027943526,0.2593257817672817,24000.0,279.3905029296875,14.249984741210938,0.0,0.0
MO,band,0,AE,A,OOD,5_37,704,374,0.9926584528439475,0.9962208104114769,0.008919303795833783,24000.0,238.9873809814453,2.399993896484375,0.0,0.0
MO,band,0,AE,A,OOD,6_34,229,250,0.9974148471615721,0.9973740310907944,0.3376605234560451,24000.0,213.3616180419922,6.6999969482421875,0.0,0.0
MO,band,0,AE,A,OOD,6_35,123,287,0.9798022718903148,0.9663436560280121,0.44134676895229513,24000.0,257.7167510986328,5.75,0.0,0.0011111111111434635
MO,band,0,AE,A,OOD,6_36,347,374,0.9848741697360107,0.9868778991989829,0.021032555881980615,12000.0,237.35494995117188,3.399993896484375,0.0,0.0
MO,band,0,AE,A,OOD,8_30,193,266,0.9974872414196112,0.9966537289946433,0.22222590453913862,24000.0,197.24205017089844,9.0,0.0,0.0
MO,band,0,AE,A,OOD,8_36,174,261,0.9879992953714714,0.9839242251709281,0.26605167664293955,24000.0,197.5830841064453,4.899993896484375,0.0,0.0
MO,band,0,AE,A,OOD,9_32,257,415,0.9957151563452252,0.9940448810242234,0.316090823812992,24000.0,271.4212188720703,12.300003051757812,0.0,0.0
MO,band,0,AE,AE,ID,11_33,91,56,0.896193092621664,0.9234812406708599,0.4036802459269963,12000.0,109.54548645019531,1.7000045776367188,0.0,0.40888888888754493
MO,band,0,AE,AE,ID,1_37,121,157,0.9791546033584251,0.9578670909787563,0.13174344634132118,24000.0,252.03981018066406,2.3000030517578125,0.0,0.019444444444252702
MO,band,0,AE,AE,ID,1_38,122,180,0.9984061930783241,0.997659647230803,,12000.0,303.7622833251953,6.0,0.0,0.0011111111110828306
MO,band,0,AE,AE,ID,2_34,31,153,0.9987349778621126,0.994768962510898,0.7796863263464616,6000.0,292.28448486328125,10.400001525878906,0.0,0.001111111111113147
MO,band,0,AE,AE,ID,3_35,705,392,0.9998335504414532,0.9999108219325512,1.0357666780226191,12000.0,216.0141143798828,2.0,0.0,0.014444444444531546
MO,band,0,AE,AE,ID,4_31,198,953,0.9970110337371617,0.9874925244173456,0.11917411203210233,12000.0,376.30126953125,10.399993896484375,0.0,0.0
MO,band,0,AE,AE,ID,4_32,86,177,0.9991459729339115,0.998473103124266,0.11917411203210233,12000.0,306.77532958984375,11.4000244140625,0.0,0.0
MO,band,0,AE,AE,ID,4_33,155,225,0.9812186379928316,0.9533929490121403,0.07609147828702022,12000.0,230.63068389892578,9.450004577636719,0.0,0.004444444444391956
MO,band,0,AE,AE,ID,4_38,75,153,0.9975599128540306,0.9951489896844692,0.002752264379166068,6000.0,272.2172393798828,10.100006103515625,0.0,0.0011111111110828306
MO,band,0,AE,AE,ID,5_31,38,254,0.986842105263158,0.9496704068116635,0.11917411203210233,12000.0,426.8851623535156,9.900009155273438,0.0,0.0
MO,band,0,AE,AE,ID,5_33,815,611,0.9990842729910737,0.9991089851437048,0.2593257817672817,12000.0,200.64165496826172,2.0999984741210938,0.0,0.16388888888961362
MO,band,0,AE,AE,ID,6_34,752,684,0.9990629277093442,0.9993184486780433,0.44134676895229513,12000.0,170.95445251464844,6.0,0.0,0.01222222222242652
MO,band,0,AE,AE,ID,6_35,378,404,0.9995219760071246,0.9995080288212885,0.44134676895229513,6000.0,202.98654174804688,5.099998474121094,0.0,0.00888888888895065
MO,band,0,AE,AE,ID,8_30,28,84,1.0,0.9999999999999999,0.22222590453913862,12000.0,169.16060638427734,27.100006103515625,0.0,0.0
MO,band,0,AE,AE,ID,8_36,795,296,0.9963454020057794,0.9986525191718096,0.26605167664293955,24000.0,136.32119750976562,1.0,0.0,0.5122222222230067
